timestamp,timestamp_ns,rtt_ms,ttl,bytes,rssi_dbm,noise_dbm,tx_rate_mbps,channel,phy_mode,mcs,nss
2026-06-11 12:32:54.091,1781173974091946000,11.654000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:32:55.096,1781173975097007000,3.395000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:32:56.101,1781173976101903000,10.459000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:32:57.106,1781173977106911000,3.573000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:32:58.111,1781173978112196000,7.545000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:32:59.117,1781173979117141000,11.266000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:00.122,1781173980122324000,11.983000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:01.127,1781173981127465000,8.216000,64,64,-53,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:02.132,1781173982132371000,4.859000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:03.137,1781173983137629000,11.722000,64,64,-53,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:04.142,1781173984142764000,8.937000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:05.147,1781173985147849000,5.994000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:06.152,1781173986152856000,11.403000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:07.157,1781173987158029000,9.009000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:08.158,1781173988159203000,9.678000,64,64,-53,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:09.164,1781173989164123000,11.598000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:10.169,1781173990169366000,3.518000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:11.174,1781173991174314000,9.647000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:12.179,1781173992179513000,9.572000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:13.184,1781173993184648000,2.563000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:14.189,1781173994189756000,7.259000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:15.194,1781173995194880000,8.081000,64,64,-49,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:16.199,1781173996200021000,11.434000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:17.204,1781173997205021000,12.406000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:18.209,1781173998209853000,7.965000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:19.214,1781173999215208000,5.748000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:20.217,1781174000217683000,8.344000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:21.222,1781174001222850000,12.213000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:22.227,1781174002227927000,3.069000,64,64,-49,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:23.232,1781174003233057000,9.792000,64,64,-49,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:24.237,1781174004238180000,7.342000,64,64,-47,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:25.242,1781174005243144000,9.732000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:26.248,1781174006248305000,10.523000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:27.249,1781174007249916000,11.474000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:28.254,1781174008254954000,10.038000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:29.259,1781174009260051000,10.521000,64,64,-48,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:30.264,1781174010265205000,9.269000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:31.270,1781174011270337000,3.497000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:32.275,1781174012275413000,8.140000,64,64,-48,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
