timestamp,timestamp_ns,rtt_ms,ttl,bytes
2026-06-11 09:51:15.597,1781171475598044000,3.239000,64,64
2026-06-11 09:51:16.602,1781171476603175000,10.017000,64,64
2026-06-11 09:51:17.604,1781171477604553000,16.796000,64,64
2026-06-11 09:51:18.609,1781171478609665000,17.805000,64,64
2026-06-11 09:51:19.612,1781171479612995000,3.558000,64,64
2026-06-11 09:51:20.615,1781171480615760000,3.307000,64,64
2026-06-11 09:51:21.616,1781171481616768000,14.790000,64,64
2026-06-11 09:51:22.620,1781171482621179000,11.265000,64,64
2026-06-11 09:51:23.623,1781171483623726000,5.752000,64,64
2026-06-11 09:51:24.624,1781171484624556000,9.322000,64,64
2026-06-11 09:51:25.629,1781171485629950000,4.635000,64,64
2026-06-11 09:51:26.634,1781171486635052000,20.122000,64,64
2026-06-11 09:51:27.639,1781171487640168000,44.223000,64,64
2026-06-11 09:51:28.645,1781171488645264000,16.323000,64,64
2026-06-11 09:51:29.647,1781171489647767000,4.729000,64,64
2026-06-11 09:51:30.648,1781171490648733000,3.758000,64,64
2026-06-11 09:51:31.653,1781171491653871000,9.236000,64,64
2026-06-11 09:51:32.654,1781171492654496000,55.018000,64,64
2026-06-11 09:51:33.659,1781171493659604000,97.103000,64,64
2026-06-11 09:51:34.664,1781171494664348000,10.685000,64,64
2026-06-11 09:51:35.669,1781171495669591000,5.421000,64,64
2026-06-11 09:51:36.670,1781171496671166000,3.569000,64,64
2026-06-11 09:51:37.675,1781171497676169000,6.591000,64,64
2026-06-11 09:51:38.679,1781171498679579000,5.108000,64,64
2026-06-11 09:51:39.684,1781171499684577000,31.303000,64,64
2026-06-11 09:51:40.687,1781171500687732000,7.438000,64,64
2026-06-11 09:51:41.692,1781171501692916000,3.932000,64,64
2026-06-11 09:51:42.697,1781171502697935000,5.931000,64,64
2026-06-11 09:51:43.698,1781171503698520000,4.051000,64,64
2026-06-11 09:51:44.703,1781171504703466000,3.291000,64,64
2026-06-11 09:51:45.705,1781171505705200000,3.671000,64,64
2026-06-11 09:51:46.706,1781171506706898000,3.564000,64,64
2026-06-11 09:51:47.711,1781171507711952000,10.392000,64,64
2026-06-11 09:51:48.716,1781171508716561000,22.077000,64,64
2026-06-11 09:51:49.720,1781171509721136000,30.743000,64,64
2026-06-11 09:51:50.725,1781171510726265000,8.433000,64,64
